Customer Name,Age,Satisfaction,Ticket_Count,Avg_Response_Hours,Avg_Resolution_Hours,High_Priority_Tickets,Cluster,PCA1,PCA2,Segment
Craig Gomez,33,,1,9.0,,0,4,-0.5413741639899005,-0.47773625842598694,
Craig Hamilton,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Craig Miller,44,,1,14.0,,1,1,0.9840385873005421,0.016907321308492013,High Value Satisfied Customers
Craig Smith,42,3.0,1,10.0,10.0,1,1,0.9416858358322169,-0.5710346447371051,High Value Satisfied Customers
Craig Taylor,21,1.0,1,20.0,21.0,0,7,-0.09090426693969851,2.8078647269022827,
Cristian Daniels,25,,1,,,0,4,-0.5337175409080718,-0.4461513750033039,
Cristian Herman,31,5.0,1,13.0,0.0,0,2,-1.0142125097924233,-2.731697336286915,Frequent Support Users
Cristian Poole,60,3.0,1,5.0,3.0,1,1,0.632319947851279,-1.5333154419780999,High Value Satisfied Customers
Cristian Rodriguez,36,,1,0.0,,0,4,-0.5487007115654409,-1.3137200707145689,
Cristina Potter,50,4.0,1,23.0,8.0,0,0,-0.6811776315751935,0.40127620968135114,Low Engagement Customers
Crystal Ali,26,,1,4.0,,0,4,-0.5385358908571745,-1.1643537023022048,
Crystal Ayala,32,2.0,1,23.0,19.0,0,7,-0.1902030296705278,2.548239818333739,
Crystal Baker,58,2.0,1,5.0,8.0,0,3,-0.6800891811691759,-0.05132904837124645,
Crystal Bell,64,,1,,,0,3,-0.56480613894419,0.5536675917182224,
Crystal Carpenter,18,4.0,1,15.0,9.0,0,4,-0.6183021557108584,-1.0996094902839302,
Crystal Castro,54,1.0,1,8.0,10.0,1,1,0.9483592533382439,0.7018264563917312,High Value Satisfied Customers
Crystal Garcia,40,,1,15.0,,0,0,-0.543664090794029,0.31031373695854814,Low Engagement Customers
Crystal Hahn,29,,1,,,0,4,-0.5369061150656224,-0.34360583995494215,
Crystal Hale,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Crystal Hammond,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
Crystal Hanson,55,,1,18.0,,1,1,0.9774633936816679,0.7046377487247547,High Value Satisfied Customers
Crystal Hernandez,30,,1,16.0,,0,4,-0.535144309071555,0.155382450845961,
Crystal Herrera,19,,1,,,1,1,1.002504918908973,-0.894489076765947,High Value Satisfied Customers
Crystal Hunter,25,3.0,1,3.0,0.0,0,2,-0.9975772792061988,-2.731751554942242,Frequent Support Users
Crystal James,25,5.0,1,18.0,5.0,0,2,-0.797919650749558,-1.7236579188771315,Frequent Support Users
Crystal Jenkins,38,,1,,,1,1,0.9873591916606079,-0.40739778528622916,High Value Satisfied Customers
Crystal Jensen,55,,2,13.0,,0,5,2.07300570505333,0.5106894588540681,
Crystal Jones,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Crystal Knight,19,3.0,1,11.0,7.0,0,4,-0.69613207471212,-1.1575364980312115,
Crystal Lawson,36,,1,9.0,,1,1,0.9876740039726557,-0.6953465063298164,High Value Satisfied Customers
Crystal Lewis,33,,1,19.0,,0,0,-0.5358907007039254,0.5365892566571834,Low Engagement Customers
Crystal Moore,36,3.0,1,19.0,20.0,0,7,-0.16249925222769482,1.791949340336788,
Crystal Phillips,58,4.0,1,23.0,14.0,0,0,-0.43703286049403234,1.3920012347069635,Low Engagement Customers
Crystal Preston,51,4.0,1,22.0,15.0,0,0,-0.3902475488142059,1.242052989352162,Low Engagement Customers
Crystal Reeves,47,3.0,1,15.0,5.0,1,1,0.7316735836147141,-0.5903849308258087,High Value Satisfied Customers
Crystal Robinson,54,,1,,,1,1,0.9746048950304056,0.002784354907217513,High Value Satisfied Customers
Crystal Roy,44,,1,4.0,,0,3,-0.5528844745661521,-0.7028987945845775,
Crystal Vasquez,33,2.0,1,2.0,21.0,0,7,-0.11900813964504205,0.7056706053974684,
Crystal Wiggins,32,,1,10.0,,0,4,-0.5400286741219152,-0.40194009067976033,
Crystal Young,49,,1,4.0,,0,3,-0.5568701922630903,-0.5747168757741253,
Curtis Aguilar,53,,1,18.0,,0,0,-0.5523819178202759,0.9478843803906746,Low Engagement Customers
Curtis Galloway,30,,1,6.0,,1,1,0.9908118262231891,-1.15346246342731,High Value Satisfied Customers
Curtis Garcia,47,,1,19.0,,0,0,-0.5470507102553526,0.8954986293264491,Low Engagement Customers
Curtis Huff,69,,1,18.0,,0,0,-0.5651362144504782,1.3580665205841214,Low Engagement Customers
Curtis Kelly,21,5.0,1,15.0,5.0,1,2,0.7350634830029192,-2.425020507640545,Frequent Support Users
Curtis Miles,47,,1,22.0,,0,0,-0.5454056712695601,1.1997962838514005,Low Engagement Customers
Curtis Payne,64,,1,12.0,,0,3,-0.564440574725125,0.621289292723767,
Curtis Pearson,70,5.0,1,8.0,22.0,1,6,1.4019771302288189,0.34709730844218506,
Curtis Shields,48,,1,,,0,3,-0.5520518423139876,0.14348545152477576,
Curtis Williams DDS,62,,1,,,0,3,-0.5632118518654147,0.5023948241940417,
Cynthia Allen,57,2.0,1,4.0,11.0,0,3,-0.5545794242602546,0.21441899382279064,
Cynthia Armstrong,37,,1,,,1,1,0.9881563351999956,-0.4330341690483196,High Value Satisfied Customers
Cynthia Carter,33,,1,10.0,,0,4,-0.5408258176613029,-0.3763037069176699,
Cynthia Cole,47,2.0,1,16.0,4.0,0,0,-0.832303405552181,0.25867282688465376,Low Engagement Customers
Cynthia Conrad,33,,1,,,0,4,-0.5400946892231729,-0.24106030490658048,
Cynthia Cox,21,,1,,,1,1,1.0009106318301977,-0.8432163092417662,High Value Satisfied Customers
Cynthia Davis,41,1.0,2,11.0,18.0,1,5,3.9241200257931284,1.7390581303954904,
Cynthia Douglas,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Cynthia Edwards,47,4.0,1,6.0,17.0,0,6,-0.3123252094487945,-0.22153538485297603,
Cynthia Farley,53,,1,7.0,,0,3,-0.5584137274348484,-0.1678736862008127,
Cynthia Fox,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
Cynthia Garcia,32,,1,13.0,,0,4,-0.5383836351361228,-0.09764243615480923,
Cynthia Gibbs,68,,1,16.0,,0,3,-0.5654357635682856,1.129565033805397,
Cynthia Gonzales,43,,1,21.0,,1,1,0.9886741551401121,0.7012987981046208,High Value Satisfied Customers
Cynthia Good,34,4.0,1,7.0,7.0,0,2,-0.7189505294352616,-1.762765747133316,Frequent Support Users
Cynthia Herman,30,,1,19.0,,0,0,-0.5334992700857625,0.4596801053709121,Low Engagement Customers
Cynthia Jones,70,,1,19.0,,0,0,-0.5653850116612684,1.4851354558545287,Low Engagement Customers
Cynthia Lopez,29,,1,6.0,,1,1,0.9916089697625767,-1.1790988471894004,High Value Satisfied Customers
Cynthia Martin,62,3.0,2,17.5,22.0,0,5,2.5291834443161205,2.5869195443457578,
Cynthia Miller,22,,1,16.0,,0,4,-0.5287671607564538,-0.04970861925076232,
Cynthia Moyer,60,,1,21.0,,0,0,-0.5563168836101969,1.4316367212502588,Low Engagement Customers
Cynthia Nolan,29,5.0,1,19.0,21.0,0,6,-0.13250142685514457,0.5753440474899179,
Cynthia Olson,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Cynthia Ramos MD,30,1.0,1,19.0,20.0,0,7,-0.14038055835549526,2.806220636764631,
Cynthia Simmons,23,,1,,,0,4,-0.5321232538292965,-0.4974241425274846,
Cynthia Smith,38,,2,18.5,,0,5,2.0895730500302068,0.6327499681942745,
Cynthia Snow,45,,1,,,0,3,-0.5496604116958247,0.0665763002385045,
Cynthia Stewart,18,3.0,1,18.0,22.0,0,7,-0.06519170838189382,1.49093986608714,
Cynthia Taylor,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Cynthia Turner,51,2.0,1,6.0,21.0,0,7,-0.13116333803962973,1.572855719148364,
Cynthia Vasquez DVM,38,4.0,1,9.0,21.0,0,6,-0.13649126567767153,0.37579078576575403,
Cynthia Walker,60,5.0,1,21.0,6.0,0,2,-0.7824209824096227,-0.3911478401908678,Frequent Support Users
Cynthia Wilson,50,,1,5.0,,0,3,-0.5571189894738804,-0.4476479405037181,
Dakota Lucas,61,2.0,1,14.0,8.0,0,3,-0.6775454948299614,0.9384730664898782,
Dakota Moore,23,,1,,,0,4,-0.5321232538292965,-0.4974241425274846,
Dale Finley,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Dale Giles,51,5.0,1,15.0,1.0,0,2,-0.9873050346902709,-1.8851655655403243,Frequent Support Users
Dale Luna,19,1.0,1,13.0,11.0,0,4,-0.5106849364882097,0.7371741739384008,
Dale Ruiz,22,,1,0.0,,0,4,-0.5375407020140138,-1.6726294433838347,
Dalton Evans,38,,1,23.0,,0,0,-0.5376830330864737,1.0705013815009037,Low Engagement Customers
Dalton Forbes,60,,1,4.0,,0,3,-0.5656387711963544,-0.29271665439113076,
Dalton Li,22,,1,,,1,1,1.00011348829081,-0.8175799254796757,High Value Satisfied Customers
Damon Kelly,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
Dan Dixon,31,2.0,1,18.0,21.0,1,7,1.422799287272012,1.9827992628162592,
Dan Newton,22,,1,1.0,,1,1,0.9944472428953027,-1.8657162910656184,High Value Satisfied Customers
Dan Pratt,42,2.0,1,5.0,17.0,0,7,-0.29155200544458004,0.7169397438286405,
Dan Sutton,29,,1,18.0,,0,0,-0.5332504728749724,0.33261117010050467,Low Engagement Customers
Dana Barker,18,,1,6.0,,0,4,-0.5310620498848783,-1.1665796693822943,
Dana Bauer,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Dana Brooks,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Dana Cruz,21,,1,10.0,,0,4,-0.5312600951886511,-0.6839403120627549,
Dana Doyle,56,1.0,1,13.0,21.0,1,7,1.4087968834622704,2.700590898827127,
Dana Flowers,58,5.0,1,21.0,11.0,0,6,-0.5720584291672953,0.21227435472569217,
Dana Gardner,18,,1,,,0,4,-0.5281375361323583,-0.6256060613379367,
Dana Gonzalez,18,,1,,,0,4,-0.5281375361323583,-0.6256060613379367,
Dana Harrington,33,,1,0.0,,0,4,-0.5463092809472779,-1.39062922200084,
Dana Hernandez,60,,1,,,0,3,-0.5616175647866394,0.45112205666986077,
Dana Hill,45,1.0,1,8.0,0.0,0,3,-0.9934425857150905,-0.5437715231584634,
Dana Johnson,38,5.0,1,23.0,18.0,0,6,-0.26274329309337463,0.8189847299175552,
Dana Jones,20,,1,,,0,4,-0.5297318232111335,-0.5743332938137559,
Dana Ochoa,25,,1,,,0,4,-0.5337175409080718,-0.4461513750033039,
Dana Perez,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
Dana Sullivan,33,,1,,,1,1,0.9913449093575462,-0.5355797040966812,High Value Satisfied Customers
Dana Taylor,66,,1,,,1,1,0.9650391725577538,0.3104209600523025,High Value Satisfied Customers
Dana Thompson,27,,1,4.0,,0,4,-0.5393330343965621,-1.1387173185401143,
Dana Velez,34,5.0,1,8.0,4.0,0,2,-0.8523310591227321,-2.6381949725896363,Frequent Support Users
Dana Walker,70,5.0,1,15.0,19.0,0,6,-0.2508850037498489,0.9588275907260604,
Dana Wallace,32,3.0,1,18.0,6.0,0,0,-0.7444101696566873,-0.24517464105396497,Low Engagement Customers
Dana Williams,24,,1,11.0,,0,4,-0.5331031794782166,-0.5055986092681667,
Dana Young,58,5.0,1,2.0,13.0,0,6,-0.4989697029452271,-1.4530661389560349,
Daniel Adams,60,,1,7.0,,0,3,-0.5639937322105619,0.01158100013382028,
Daniel Anderson,21,,2,2.0,,0,5,2.0940767757779377,-1.4767056556484932,
Daniel Baldwin,63,,1,15.0,,1,1,0.9694412063807742,0.6054311642965271,High Value Satisfied Customers
Daniel Barber,42,,1,1.0,,0,4,-0.5529352264731693,-1.0584692166337093,
Daniel Bowman,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
Daniel Boyer,23,,1,1.0,,0,4,-0.537789499224804,-1.5455605081134272,
Daniel Boyle,59,3.0,1,23.0,17.0,1,1,1.2275384705633672,2.0999799962435906,High Value Satisfied Customers
Daniel Brock,44,3.0,1,1.0,19.0,1,1,1.3109393108904577,-0.25420390839444396,High Value Satisfied Customers
Daniel Brooks,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Daniel Brown,18,1.0,2,15.5,13.0,0,5,2.2047140209334617,1.245692222404197,
Daniel Carter,23,,1,19.0,,1,1,1.00352033327067,-0.014293980153821604,High Value Satisfied Customers
Daniel Deleon,37,,1,1.0,,0,4,-0.548949508776231,-1.1866511354441613,
Daniel Diaz,38,1.0,2,9.0,20.0,0,5,2.477482471638798,2.0156812602589818,
Daniel Dodson,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Daniel Ellis,47,,1,,,0,3,-0.5512546987746,0.11784906776268533,
Daniel Franklin,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Daniel Gallegos,22,,1,,,0,4,-0.5313261102899088,-0.523060526289575,
Daniel Garcia,30,,1,,,0,4,-0.53770325860501,-0.3179694561928517,
Daniel Graham,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Daniel Hall,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Daniel Hansen,26,,1,3.0,,1,1,0.9923553613949472,-1.5603056530006227,High Value Satisfied Customers
Daniel Harris,65,,1,9.0,,0,3,-0.5668827572503051,0.34262802196090636,
Daniel Hoffman,46,,2,,,1,5,3.610705684940876,-0.1836116467087081,
Daniel Hunt,64,,1,7.0,,0,3,-0.5671823063681125,0.1141265351821819,
Daniel Jimenez,65,5.0,1,8.0,21.0,0,6,-0.16723040388767235,0.3824957963336855,
Daniel Johnson,38,,2,5.0,,1,5,3.6136099731748597,-1.031108876358106,
Daniel Jones,52,5.0,1,3.0,2.0,1,2,0.578510917640601,-3.2403002065799913,Frequent Support Users
Daniel Lowe,39,1.0,1,22.0,22.0,0,7,-0.06240250475877071,3.603123730124693,
Daniel Maldonado,27,3.0,1,20.0,14.0,0,0,-0.4052985334408709,0.8770204830574024,Low Engagement Customers
Daniel Martinez,25,4.0,1,9.0,11.0,0,4,-0.5436649319927361,-1.266872128022903,
Daniel Mccullough,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
Daniel Mckinney,18,2.0,1,2.0,16.0,0,4,-0.31581925271777944,-0.3335701134746288,
Daniel Mclaughlin,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Daniel Moran,69,5.0,1,14.0,23.0,1,6,1.4478180049725018,1.060995226218145,
Daniel Moyer,32,,1,13.0,,1,1,0.9930559634445962,-0.39216183534491,High Value Satisfied Customers
Daniel Mullins,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Daniel Murphy,69,,1,20.0,,1,1,0.9674000767874359,1.2664122244106548,High Value Satisfied Customers
Daniel Newton,24,4.0,1,12.0,4.0,1,2,0.6979412764841902,-2.1993032038671805,Frequent Support Users
Daniel Nguyen,62,,1,19.0,,0,0,-0.5590078633461673,1.2800443857578054,Low Engagement Customers
Daniel Ortiz,20,5.0,1,17.0,16.0,1,6,1.1962475047593162,-0.8074628710163716,
Daniel Price,69,,1,17.0,,0,3,-0.5656845607790757,1.2566339690758044,
Daniel Ramirez,40,,1,19.0,,0,0,-0.5414707054796389,0.7160439429918162,Low Engagement Customers
Daniel Ramsey,49,,1,1.0,,0,3,-0.5585152312488828,-0.8790145302990765,
Daniel Reed,58,5.0,2,11.0,23.0,1,5,4.084665186515343,0.4933924187909969,
Daniel Roberts,50,,1,19.0,,0,0,-0.5494421408735155,0.9724077806127204,Low Engagement Customers
Daniel Robles,33,,1,22.0,,0,0,-0.5342456617181329,0.8408869111821344,Low Engagement Customers
Daniel Rodriguez,36,4.0,1,13.0,0.0,0,2,-1.0095303111714247,-2.01947061797627,Frequent Support Users
Daniel Ryan,52,,1,,,1,1,0.9761991821091809,-0.04848841261696332,High Value Satisfied Customers
Daniel Schneider,38,,1,15.0,,1,1,0.9893697948654654,-0.03547842975573348,High Value Satisfied Customers
Daniel Schroeder,61,4.0,1,9.0,6.0,1,1,0.7503092330064756,-1.2931766742184896,High Value Satisfied Customers
Daniel Schultz,67,,1,18.0,,0,0,-0.5635419273717029,1.3067937530599405,Low Engagement Customers
Daniel Sharp,48,,1,4.0,,1,1,0.9753665498570164,-0.8948726587263165,High Value Satisfied Customers
Daniel Smith,37,,2,9.5,,1,5,3.6168746751929355,-0.6002987783327698,
Daniel Stokes,55,,1,16.0,,0,0,-0.5550728975562462,0.7962920448982215,Low Engagement Customers
Daniel Wagner,67,,1,3.0,,0,3,-0.5717671223006654,-0.21469451956481495,
Daniel Walker,53,,1,,,0,3,-0.5560375600109259,0.2716673703352278,
Daniel Warren,25,,1,,,0,4,-0.5337175409080718,-0.4461513750033039,
Daniel Williams,24,,4,1.0,,3,5,11.944903077764074,-2.347397116479246,
Daniel Young,38,4.0,1,7.0,4.0,0,2,-0.8474000632909433,-2.0530371895493986,Frequent Support Users
Daniel Zhang,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
Danielle Ayala,62,,1,19.0,,0,0,-0.5590078633461673,1.2800443857578054,Low Engagement Customers
Danielle Barker,38,3.0,1,4.0,12.0,1,1,1.025091638483603,-1.0202975038590725,High Value Satisfied Customers
Danielle Carpenter,66,,1,,,0,3,-0.5664004260229653,0.6049403592424033,
Danielle Clark,20,1.0,1,18.0,19.0,0,7,-0.17471112252292667,2.317485255147262,
Danielle Cole,62,5.0,1,22.0,9.0,1,2,0.8732336351190498,-0.14014494288402615,Frequent Support Users
Danielle Dean,67,2.0,1,2.0,8.0,1,1,0.8425310865712617,-0.4194186482274845,High Value Satisfied Customers
Danielle Everett,46,2.0,1,18.0,6.0,0,0,-0.7469022628901775,0.6977795311154936,Low Engagement Customers
Danielle Gordon,60,,1,,,0,3,-0.5616175647866394,0.45112205666986077,
Danielle Hall,23,,1,,,0,4,-0.5321232538292965,-0.4974241425274846,
Danielle Hardy,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
Danielle Marsh,29,5.0,1,15.0,0.0,0,2,-1.011521530056453,-2.5801050007944615,Frequent Support Users
Danielle Martin,31,5.0,2,13.0,3.0,0,5,1.7407720915010765,-2.3201852903416724,
Danielle Mathis,62,4.0,1,8.0,12.0,0,3,-0.5319539360459662,-0.2888194878457265,
Danielle Mccall,40,,1,,,0,4,-0.5456746939988865,-0.06160561857194756,
Danielle Reed,50,2.0,1,6.0,18.0,0,7,-0.2556271541983733,1.154402357921829,
Danielle Richardson,54,,1,5.0,,0,3,-0.560307563631431,-0.3451024054553563,
Danielle Robinson,40,,1,4.0,,0,4,-0.5496959004086015,-0.8054443296329391,
Danielle Rogers,18,,1,21.0,,0,0,-0.5228368549559158,0.3549086032424611,Low Engagement Customers
Danielle Ross,25,,1,17.0,,0,4,-0.5306102450460193,0.12863308354382597,
Danielle Simmons,30,,1,,,1,1,0.9937363399757091,-0.6124888553829524,High Value Satisfied Customers
Danielle Stafford,68,,1,,,1,1,0.9634448854789786,0.3616937275764834,High Value Satisfied Customers
Danielle Stevenson,35,,1,10.0,,0,4,-0.5424201047400782,-0.3250309393934891,
Danielle Williams DDS,46,,1,10.0,,0,3,-0.5511886836733424,-0.04303071801049452,
Danny Contreras,30,,1,13.0,,0,4,-0.5367893480573475,-0.14891520367899005,
Danny Graves,20,,1,,,1,1,1.0017077753695856,-0.8688526930038566,High Value Satisfied Customers
Danny Gray,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Danny Hall,35,,1,4.0,,0,4,-0.5457101827116633,-0.9336262484433913,
Danny Johnson,65,,1,18.0,,0,0,-0.5619476402929277,1.2555209855357596,Low Engagement Customers
Danny Perez,34,,1,,,0,4,-0.5408918327625606,-0.21542392114449005,
Danny Ramirez,35,3.0,1,14.0,15.0,0,4,-0.3732121064948467,0.6044552365923718,
Danny Reilly,18,,1,,,0,4,-0.5281375361323583,-0.6256060613379367,
Danny Tate,54,,1,15.0,,1,1,0.9766154982352631,0.37470371043771317,High Value Satisfied Customers
Darin Reed,44,,1,,,0,3,-0.548863268156437,0.04093991647641409,
Darin Taylor,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
Darin Woods,68,,1,,,0,3,-0.5679947131017405,0.6562131267665842,
Darius Larson,45,2.0,1,3.0,6.0,0,3,-0.7543303142797524,-0.8493451252713522,
Darlene Armstrong,53,5.0,1,21.0,0.0,0,2,-1.0273628970301716,-1.3562364814543897,Frequent Support Users
Darlene Hodges,49,1.0,1,23.0,18.0,0,7,-0.23684020675489134,3.437164149301321,
Darlene Shaw,45,4.0,1,21.0,21.0,1,6,1.3959484840705039,1.4779166910100907,
Darlene Thompson,69,,1,20.0,,1,1,0.9674000767874359,1.2664122244106548,High Value Satisfied Customers
Darrell Carroll,33,1.0,1,14.0,11.0,1,1,1.0101429988696797,0.9029966989258831,High Value Satisfied Customers
Darrell Chung,55,,1,15.0,,0,3,-0.5556212438848437,0.6948594933899044,
Darrell Cook,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Darrell Harris,28,,1,,,1,1,0.9953306270544844,-0.6637616229071333,High Value Satisfied Customers
Darrell Jacobson,28,,1,7.0,,0,4,-0.5384851389501571,-0.808783280253073,
Darrell Maxwell,43,,1,,,0,4,-0.5480661246170494,0.015303532714323676,
Darrell Williams,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Darren Bartlett,31,,1,14.0,,0,4,-0.5370381452681376,-0.021846268408582645,
Darren Ingram,65,5.0,1,10.0,18.0,0,6,-0.29139467092860855,0.1925439218858751,
Darren Kidd,44,,1,15.0,,0,0,-0.5468526649515796,0.4128592720069098,Low Engagement Customers
Darren Parrish,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Darryl Edwards,58,,1,22.0,,0,0,-0.5541742502028242,1.4817965052343949,Low Engagement Customers
Darryl Hunter,69,,1,23.0,,1,1,0.9690451157732284,1.5707098789356058,High Value Satisfied Customers
Darryl Lopez,42,,1,21.0,,0,0,-0.5419682999012193,0.9701818135326311,Low Engagement Customers
David Adams,53,1.0,2,1.0,14.0,1,5,3.7420562271036597,0.5086132505048122,
David Aguilar,48,,1,,,1,1,0.9793877562667315,-0.151033947665325,High Value Satisfied Customers
David Anderson,70,,2,10.0,,0,5,2.0594035129767234,0.5909375607604732,
David Austin,56,5.0,1,22.0,3.0,0,2,-0.9039450216216058,-0.7850778011953569,Frequent Support Users
David Bailey,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
David Barajas,40,,1,3.0,,1,1,0.9811953518435201,-1.201396280331357,High Value Satisfied Customers
David Barrett,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
David Bautista,54,,1,,,0,3,-0.5568347035503135,0.29730375409731824,
David Black,38,,1,,,0,4,-0.5440804069201112,-0.11287838609612842,
David Bradley,25,,1,7.0,,0,4,-0.5360937083319942,-0.8856924315393443,
David Bradshaw,66,3.0,1,23.0,9.0,0,0,-0.6435103586547486,1.5264421418631389,Low Engagement Customers
David Bray,31,,1,8.0,,1,1,0.9911113753409965,-0.9249609766485856,High Value Satisfied Customers
David Brown,63,,1,,,0,3,-0.5640089954048023,0.5280312079561321,
David Cabrera,34,,1,,,1,1,0.9905477658181585,-0.5099433203345908,High Value Satisfied Customers
David Campbell,63,5.0,1,10.0,1.0,0,2,-0.9996124888059101,-2.084691717936824,Frequent Support Users
David Castillo,29,,1,2.0,,0,4,-0.5420240141325323,-1.2903096540325676,
David Cherry,63,,1,7.0,,0,3,-0.5663851628287249,0.08849015142009156,
David Clarke,70,3.0,1,14.0,4.0,1,1,0.6710372826474903,-0.23311964829419446,High Value Satisfied Customers
